in-degree distribution (probability density function of the degree in logarithmic bins) 
14.4751	0.0952354
16.9896	0.0894114
19.466	0.0420135
22.0826	0.0434563
24.908	0.0275108
28.4021	0.0270067
32.3226	0.0151987
36.1915	0.0101444
41.1212	0.0125427
47.2326	0.007195

in-degree distribution (degree-occurrences) 
14	0.095
15	0.086
16	0.066
17	0.063
18	0.064
19	0.055
20	0.048
21	0.034
22	0.043
23	0.044
24	0.034
25	0.027
26	0.026
27	0.028
28	0.026
29	0.019
30	0.024
31	0.02
32	0.014
33	0.016
34	0.012
35	0.015
36	0.017
37	0.006
38	0.009
39	0.012
40	0.014
41	0.017
42	0.008
43	0.007
44	0.008
45	0.013
46	0.004
47	0.009
48	0.001
49	0.009
50	0.007


--------------------------------------
out-degree distribution (probability density function of the degree in logarithmic bins) 
22	0.123658
23	0.261812
24	2.59488
25	0.299166

out-degree distribution (degree-occurrences) 
22	0.035
23	0.077
24	0.793
25	0.095


--------------------------------------
community distribution (size-occurrences)
11	0.0769231
12	0.0897436
13	0.025641
14	0.0384615
15	0.025641
16	0.0512821
17	0.025641
18	0.0512821
21	0.0384615
22	0.0384615
23	0.0512821
24	0.025641
25	0.0128205
26	0.0128205
27	0.025641
28	0.025641
29	0.0384615
30	0.0128205
31	0.0128205
32	0.0128205
33	0.0128205
34	0.0128205
35	0.0512821
36	0.0384615
37	0.0128205
38	0.025641
40	0.0128205
42	0.0128205
43	0.0128205
44	0.0384615
45	0.0128205
46	0.0128205
48	0.0128205
49	0.025641
50	0.0128205


--------------------------------------
mixing parameter (in-links)
0.25	0.012
0.26087	0.005
0.263158	0.021
0.266905	0.043
0.273354	0.025
0.278835	0.058
0.285714	0.123
0.291185	0.054
0.295026	0.102
0.301581	0.152
0.307088	0.052
0.3122	0.098
0.317372	0.083
0.322875	0.022
0.333333	0.106
0.341554	0.009
0.342857	0.002
0.352309	0.009
0.357219	0.024

--------------------------------------
mixing parameter (out-links)
0.0851449	0.002
0.125	0.003
0.130435	0.001
0.169517	0.018
0.181818	0.004
0.20952	0.04
0.236257	0.017
0.251224	0.151
0.278123	0.031
0.292656	0.346
0.33093	0.231
0.347826	0.01
0.371596	0.086
0.397391	0.01
0.415825	0.027
0.438696	0.004
0.458097	0.016
0.478261	0.001
0.5	0.001
0.541667	0.001

--------------------------------------
mixing parameter (weights)
0.298351	0.002
0.298616	0.002
0.298749	0.002
0.298934	0.007
0.299152	0.016
0.299334	0.037
0.299523	0.053
0.299703	0.106
0.299881	0.201
0.300049	0.17
0.300245	0.129
0.300423	0.101
0.300617	0.073
0.300805	0.046
0.300987	0.034
0.301177	0.01
0.301378	0.007
0.301497	0.002
0.301687	0.001
0.302011	0.001

--------------------------------------
internal weights (weight-occurrences)
3.23488	0.000239464
3.68633	0.000897989
4.04068	0.00460967
4.44099	0.010716
4.83192	0.0320881
5.20846	0.060704
5.57881	0.0876437
5.95986	0.0947677
6.35275	0.100814
6.73249	0.0987189
7.1155	0.0918343
7.50607	0.0824353
7.88907	0.0806394
8.28225	0.0741739
8.6641	0.0752514
9.03799	0.0684267
9.39816	0.0286758
9.77164	0.00640565
10.1275	0.000838123
10.6067	0.000119732

--------------------------------------
external weights (weight-occurrences)
1.483	0.000828272
2.15065	0.00138045
2.73074	0.00524572
3.28694	0.0158752
3.87918	0.0254003
4.45345	0.0476256
5.02409	0.0768912
5.59371	0.104914
6.17273	0.120375
6.74651	0.118581
7.3379	0.114163
7.91241	0.120099
8.49278	0.100359
9.05485	0.070265
9.62006	0.0430701
10.205	0.021397
10.7744	0.00966317
11.3211	0.00358918
11.7338	0.000138045
12.8641	0.000138045
