1	101	6.23366
1	136	6.31289
1	151	6.15991
1	202	6.76955
1	255	2.65915
1	317	6.43428
1	319	6.72945
1	330	6.42341
1	350	6.62558
1	441	6.00495
1	477	4.06005
1	495	6.67527
1	496	1.82716
1	499	7.10602
1	510	6.93141
1	560	5.99335
1	652	4.15597
1	718	7.1257
1	725	7.98445
1	735	6.16595
1	744	7.96861
1	791	8.55677
1	912	7.10151
1	917	9.04836
1	991	8.29243
2	9	5.33879
2	28	3.66894
2	66	3.54342
2	87	5.11447
2	90	5.29765
2	217	2.63053
2	299	6.91666
2	320	6.16654
2	444	7.05802
2	477	7.01827
2	494	7.36146
2	578	5.28214
2	674	5.74406
2	687	7.79012
2	728	7.42042
2	737	8.05154
2	799	5.49688
2	816	7.88835
2	826	8.3545
2	838	7.28459
2	860	8.82648
2	872	7.63086
2	918	8.70219
2	935	7.76459
2	957	9.00001
3	57	4.28688
3	195	6.09999
3	250	4.50783
3	313	5.46318
3	379	5.94102
3	427	6.06673
3	449	6.15982
3	557	6.25394
3	595	6.86393
3	658	5.2535
3	676	5.62246
3	690	7.42303
3	762	6.90853
3	771	7.19378
3	796	7.27651
3	813	7.20489
3	833	8.13438
3	851	7.58105
3	869	7.8109
3	935	8.6271
3	952	10.1474
3	959	9.02628
3	962	9.13857
3	977	9.19891
3	994	9.14414
4	67	5.25627
4	81	5.42549
4	311	7.60216
4	324	5.82937
4	359	6.48502
4	373	6.39321
4	377	5.94091
4	383	4.78769
4	395	3.60969
4	411	6.41048
4	437	7.91246
4	568	6.81423
4	592	6.60624
4	617	4.43932
4	676	6.81104
4	803	5.6193
4	811	7.92903
4	821	7.75373
4	887	8.02751
4	896	8.20433
4	911	8.52704
4	940	8.41655
4	973	8.88253
4	981	8.94765
4	986	10.8397
5	105	4.3938
5	114	6.51779
5	155	5.35523
5	157	5.3369
5	235	8.75334
5	278	5.26691
5	306	5.84806
5	310	5.09484
5	362	5.95569
5	390	7.30382
5	411	6.84219
5	461	5.42762
5	538	5.50363
5	638	6.30475
5	646	6.11781
5	747	6.54388
5	778	6.84397
5	814	7.30424
5	826	7.2023
5	857	7.56503
5	872	7.84814
5	930	8.04345
5	956	8.64906
5	957	8.17276
5	990	10.6673
6	4	4.0736
6	28	4.39654
6	72	5.58121
6	295	6.50469
6	364	5.20149
6	366	5.99823
6	405	5.81641
6	412	6.22551
6	423	5.93058
6	437	8.42997
6	439	5.6619
6	582	5.30961
6	638	7.55918
6	639	6.53974
6	640	6.24381
6	739	7.3495
6	818	6.52898
6	826	7.506
6	836	7.75951
6	856	7.67093
6	895	7.9102
6	934	8.81134
6	987	8.53133
6	998	8.84862
7	120	5.24963
7	200	8.331
7	241	5.59456
7	355	5.76879
7	439	5.5466
7	463	5.94286
7	566	4.42413
7	618	6.09763
7	619	6.45395
7	623	6.80012
7	625	4.38259
7	630	6.55694
7	633	6.62324
7	635	6.88249
7	692	7.33105
7	739	7.2342
7	760	6.58843
7	798	7.08886
7	803	7.60843
7	805	7.59314
7	874	8.57083
7	878	8.31832
7	939	8.39477
7	959	8.30835
7	993	8.64803
8	62	4.63029
8	112	3.99841
8	116	5.03128
8	177	5.14581
8	293	6.42203
8	487	6.37749
8	517	6.46831
8	589	6.3276
8	597	5.18464
8	614	6.82938
8	642	5.40599
8	668	6.98368
8	698	6.86895
8	749	6.73785
8	808	7.32153
8	836	7.42964
8	907	8.02466
8	911	6.72835
8	913	8.2668
8	930	9.42207
8	951	8.22775
8	961	8.2627
8	989	8.81986
8	995	8.66919
8	997	8.86512
9	2	5.76099
9	21	7.98205
9	190	4.15212
9	220	2.92716
9	308	4.46982
9	320	5.50056
9	326	5.18348
9	354	6.71251
9	438	6.35894
9	477	6.35229
9	714	7.37379
9	728	6.75444
9	761	8.01675
9	816	7.22237
9	845	7.52676
9	860	8.1605
9	861	7.59815
9	902	7.50681
9	910	7.98615
9	913	8.04779
9	930	9.03961
9	933	8.3992
9	941	10.4121
9	968	9.41501
9	982	8.10052
10	43	5.06263
10	319	3.52104
10	346	5.53918
10	374	5.65293
10	381	5.36212
10	490	5.67228
10	510	6.02553
10	542	6.51175
10	597	4.86234
10	638	7.40868
10	641	6.01464
10	673	7.13012
10	688	6.28342
10	719	7.82846
10	729	7.19311
10	731	7.56565
10	770	6.8799
10	826	8.9316
10	835	7.89452
10	846	7.65924
10	921	8.73244
10	929	8.69053
10	944	8.18813
10	975	8.5499
10	997	9.06443
11	10	4.79484
11	126	5.04899
11	153	5.27124
11	333	5.35409
11	381	5.45108
11	402	5.93138
11	442	5.73352
11	450	6.17006
11	470	4.4263
11	485	5.95811
11	508	5.55001
11	545	6.65612
11	607	8.8209
11	687	7.2271
11	725	7.16752
11	760	7.58754
11	764	7.17768
11	788	7.39055
11	793	7.3856
11	824	6.67241
11	841	8.13727
11	842	7.51073
11	916	8.51072
11	975	8.63885
11	985	9.07286
12	172	5.06569
12	235	7.71128
12	237	5.42815
12	389	5.09639
12	460	5.36765
12	487	6.38629
12	499	4.8047
12	574	5.78467
12	585	6.7902
12	590	5.67668
12	603	7.15511
12	732	6.11193
12	764	7.89771
12	784	7.09788
12	837	7.52317
12	858	6.34826
12	881	7.68709
12	891	7.91125
12	897	7.67445
12	898	7.82409
12	930	9.50765
12	938	8.11349
12	944	8.57687
12	965	8.04444
12	974	8.69736
13	27	5.36344
13	126	3.6374
13	148	6.1668
13	174	6.57386
13	178	6.09671
13	218	5.67385
13	270	6.38844
13	294	6.27596
13	301	6.15859
13	372	6.31847
13	392	6.6994
13	514	7.05275
13	515	7.22081
13	604	6.79819
13	617	4.03775
13	633	7.1737
13	651	6.61965
13	693	6.55569
13	724	7.73976
13	787	6.88833
13	794	6.65458
13	864	8.7444
13	871	7.90455
13	885	7.29153
13	899	9.18255
14	54	6.00313
14	108	5.24732
14	133	5.45642
14	316	5.9102
14	372	5.03474
14	396	6.00135
14	417	3.29324
14	419	6.1406
14	485	5.86653
14	532	5.33255
14	537	6.54391
14	550	5.77829
14	567	7.06461
14	674	6.76724
14	693	6.80951
14	712	6.32708
14	771	7.07368
14	797	7.19296
14	836	6.86852
14	869	7.6908
14	902	7.51819
14	935	8.507
14	955	8.47195
14	967	9.08896
14	973	8.71822
15	5	5.98597
15	50	6.09031
15	84	5.89607
15	172	3.9373
15	449	5.7344
15	529	5.47604
15	537	6.80575
15	605	6.7592
15	616	6.60817
15	642	9.42972
15	645	6.63982
15	706	5.96157
15	722	6.76118
15	723	7.19108
15	734	7.23945
15	796	7.08256
15	806	9.6375
15	825	7.44379
15	847	6.29739
15	866	7.50432
15	875	6.437
15	886	7.59638
15	901	7.14602
15	924	8.34787
15	984	8.52882
16	15	5.05493
16	31	4.38354
16	82	5.36473
16	135	4.73356
16	171	5.42646
16	296	5.09307
16	337	5.7818
16	365	4.37971
16	449	5.40894
16	458	5.19882
16	529	5.15058
16	655	7.3707
16	670	6.57509
16	727	6.9795
16	739	8.37746
16	762	6.72483
16	787	7.36278
16	819	6.81701
16	886	7.27093
16	927	8.2125
16	944	8.7033
16	948	8.04185
16	972	7.9226
16	985	9.90695
16	994	8.96044
17	178	5.41618
17	339	5.54041
17	340	5.86207
17	343	5.87147
17	368	5.92363
17	388	5.50728
17	397	5.99617
17	456	5.49098
17	578	6.52483
17	596	4.74072
17	598	5.97106
17	604	6.11767
17	641	7.47484
17	730	7.96214
17	778	7.40999
17	799	7.8116
17	850	10.0562
17	856	7.95482
17	871	7.52225
17	889	7.94085
17	904	7.85144
17	963	8.93838
17	968	9.36257
17	970	8.56056
17	972	8.79132
18	81	5.3688
18	276	3.47844
18	325	7.33349
18	338	7.60608
18	358	5.89219
18	364	5.17806
18	373	6.33653
18	411	6.3538
18	419	6.24822
18	447	6.61305
18	452	6.12389
18	465	8.39388
18	532	8.62793
18	643	7.01606
18	675	6.6581
18	676	6.75436
18	689	7.28614
18	709	7.07309
18	736	6.85764
18	811	7.87235
18	837	8.25628
18	895	6.42041
18	910	7.89161
18	911	8.47035
18	925	8.87676
19	63	4.96073
19	81	5.61761
19	158	5.72182
19	286	4.98541
19	363	6.62152
19	450	3.64062
19	497	6.2901
19	501	6.8153
19	553	4.11884
19	603	6.87779
19	621	6.87085
19	699	7.05987
19	708	5.58979
19	724	7.5597
19	750	7.44918
19	820	7.60773
19	842	7.43508
19	866	8.33901
19	873	7.94251
19	875	8.47475
19	879	8.07105
19	881	8.93868
19	883	8.0662
19	919	8.47415
19	990	8.26867
20	25	5.67475
20	129	5.5471
20	139	5.611
20	163	6.05399
20	206	6.87108
20	211	6.469
20	251	4.20781
20	362	6.30493
20	536	4.2779
20	577	5.10934
20	624	8.05874
20	629	7.38335
20	654	6.96535
20	698	5.01161
20	714	4.54355
20	721	8.26587
20	733	7.70876
20	744	5.51814
20	794	8.10338
20	839	7.19513
20	853	7.7757
20	961	8.07049
20	978	9.64831
20	987	9.14509
20	996	10.0758
21	134	3.73332
21	135	7.02362
21	189	4.36527
21	307	3.5047
21	331	6.94343
21	336	4.50559
21	387	5.01233
21	492	4.76598
21	499	4.44402
21	567	6.30922
21	587	5.93781
21	626	5.92922
21	781	9.79611
21	852	7.10203
21	876	9.22688
21	882	7.63291
21	893	7.42805
21	912	7.81451
21	953	7.75756
21	961	7.91081
21	978	8.35278
21	980	7.87597
21	984	7.71625
21	992	8.17769
21	1000	8.37375
22	7	4.519
22	25	4.72764
22	333	5.35799
22	364	6.459
22	378	6.14848
22	418	5.49131
22	441	4.89414
22	479	5.68707
22	596	6.77865
22	618	5.87959
22	643	6.19656
22	649	5.95798
22	652	6.91847
22	726	7.02734
22	741	7.0238
22	758	8.11912
22	775	6.87721
22	798	7.33775
22	881	9.98971
22	925	7.71295
22	941	10.5746
22	959	8.09031
22	963	8.8504
22	974	8.68509
22	989	8.56341
23	52	5.79564
23	120	5.52157
23	152	5.55516
23	163	4.74282
23	306	6.4517
23	357	5.36057
23	360	6.6057
23	363	6.69607
23	420	6.99388
23	426	6.45845
23	432	6.37551
23	517	6.60707
23	577	5.88105
23	592	5.40953
23	663	4.69497
23	666	4.8766
23	758	7.25341
23	826	8.16828
23	840	7.63741
23	862	8.07915
23	885	8.57076
23	944	9.19789
23	970	9.21746
23	988	9.26261
23	997	8.3011
24	111	4.06388
24	186	3.6246
24	190	5.47836
24	226	4.45435
24	297	5.98621
24	344	5.71486
24	361	5.5501
24	377	5.74975
24	378	5.02576
24	536	6.67558
24	566	4.47648
24	614	7.00136
